x,y
8676,75272976
14336,205520896
18483,341621289
-19961,398441521
15277,233386729
16312,266081344
6984,48776256
19820,392832400
4931,24314761
4362,19027044
-15773,248787529
18245,332880025
-9753,95121009
-15939,254051721
-6845,46854025
19397,376243609
-2623,6880129
1722,2965284
-15308,234334864
-15153,229613409
14691,215825481
19092,364504464
-3261,10634121
250,62500
-10878,118330884
9831,96648561
-6141,37711881
-17307,299532249
-12156,147768336
-14539,211382521
-5195,26988025
17218,296459524
-14373,206583129
-19169,367450561
5396,29116816
-5102,26030404
-6739,45414121
-9023,81414529
18269,333756361
16677,278122329
17147,294019609
8972,80496784
3513,12341169
18036,325297296
4865,23668225
17036,290225296
-6188,38291344
10002,100040004
-8593,73839649
3581,12823561
14439,208484721
-16450,270602500
-14889,221682321
-7407,54863649
332,110224
11744,137921536
12546,157402116
-2725,7425625
9302,86527204
2220,4928400
11628,135210384
14473,209467729
-6806,46321636
6067,36808489
17093,292170649
-6955,48372025
6238,38912644
-4618,21325924
6023,36276529
15651,244953801
16237,263640169
7756,60155536
5457,29778849
588,345744
-10896,118722816
17465,305026225
-18071,326561041
19674,387066276
-14779,218418841
-5110,26112100
-7678,58951684
15342,235376964
12456,155151936
-18370,337456900
-19,361
7515,56475225
13406,179720836
18793,353176849
-15561,242144721
333,110889
18646,347673316
7097,50367409
-158,24964
-656,430336
11530,132940900
-8607,74080449
4700,22090000
-10662,113678244
-13838,191490244
-11052,122146704
12974,168324676
9068,82228624
16390,268632100
-8457,71520849
-2845,8094025
-12845,164994025
-17847,318515409
-432,186624
13514,182628196
-8263,68277169
4070,16564900
4599,21150801
14007,196196049
12134,147233956
10784,116294656
-7214,52041796
-13223,174847729
4573,20912329
11325,128255625
-16273,264810529
9086,82555396
1602,2566404
-9030,81540900
-9818,96393124
-2099,4405801
3705,13727025
-10632,113039424
-5197,27008809
17196,295702416
19191,368294481
13079,171060241
13224,174874176
-14813,219424969
14940,223203600
15216,231526656
10164,103306896
-4488,20142144
-6605,43626025
-19951,398042401
-5342,28536964
801,641601
11398,129914404
-13439,180606721
-5865,34398225
-13175,173580625
-6932,48052624
6066,36796356
1576,2483776
230,52900
2992,8952064
13658,186540964
-13898,193154404
-12884,165997456
19947,397882809
7445,55428025
-257,66049
8400,70560000
14312,204833344
-8816,77721856
18020,324720400
10186,103754596
-8655,74909025
-16089,258855921
-6353,40360609
4140,17139600
-13948,194546704
-12840,164865600
13433,180445489
14277,203832729
-11809,139452481
-11091,123010281
-2209,4879681
19805,392238025
130,16900
3203,10259209
-6468,41835024
-16227,263315529
15758,248314564
11039,121859521
7618,58033924
-9368,87759424
14990,224700100
2392,5721664
10449,109181601
-4401,19368801
-19806,392277636
-16046,257474116
-5786,33477796
12204,148937616
4582,20994724
-3865,14938225
10170,103428900
-9964,99281296
-9699,94070601
14387,206985769
2760,7617600
-7417,55011889
-5064,25644096
15907,253032649
11143,124166449
-6893,47513449
-1223,1495729
1213,1471369
8418,70862724
15386,236728996
3244,10523536
2076,4309776
-2681,7187761
-17269,298218361
13324,177528976
4522,20448484
-9060,82083600
-7636,58308496
86,7396
-2933,8602489
17288,298874944
-8532,72795024
1814,3290596
-4121,16982641
-18296,334743616
-1991,3964081
4520,20430400
13700,187690000
11256,126697536
-9391,88190881
12834,164711556
11332,128414224
-5767,33258289
19475,379275625
1080,1166400
-1978,3912484
19604,384316816
-13452,180956304
-1321,1745041
-3597,12938409
-14244,202891536
9092,82664464
8981,80658361
8667,75116889
17738,314636644
-809,654481
11043,121947849
-11556,133541136
-18190,330876100
-2393,5726449
-1514,2292196
8384,70291456
4636,21492496
15600,243360000
6444,41525136
-860,739600
10018,100360324
1991,3964081
10880,118374400
6757,45657049
11393,129800449
3752,14077504
-17719,313962961
-309,95481
-17010,289340100
-8601,73977201
4275,18275625
-1710,2924100
19785,391446225
2004,4016016
12733,162129289
1154,1331716
981,962361
19026,361988676
-19141,366377881
-19734,389430756
-19565,382789225
-11988,143712144
6722,45185284
-19648,386043904
-15552,241864704
-19104,364962816
1354,1833316
-16679,278189041
-4324,18696976
-19529,381381841
10443,109056249
-6716,45104656
-5783,33443089
14864,220938496
16605,275726025
-16012,256384144
18471,341177841
-14722,216737284
-18018,324648324
7108,50523664
940,883600
4304,18524416
2212,4892944
14315,204919225
-11521,132733441
-3935,15484225
7111,50566321
12950,167702500
10958,120077764
6338,40170244
-16358,267584164
1105,1221025
4714,22221796
-791,625681
-15279,233447841
-15013,225390169
7491,56115081
16440,270273600
-4549,20693401
14726,216855076
10859,117917881
-5594,31292836
1178,1387684
-10170,103428900
6918,47858724
-4443,19740249
5402,29181604
-10625,112890625
-14406,207532836
7547,56957209
16460,270931600
10137,102758769
-1693,2866249
12933,167262489
-10006,100120036
10217,104387089
16981,288354361
-10423,108638929
-15882,252237924
-15357,235837449
-3077,9467929
-12493,156075049
8684,75411856
14390,207072100
-16342,267060964
-18713,350176369
10043,100861849
9053,81956809
10077,101545929
-11082,122810724
-4842,23444964
9783,95707089
3597,12938409
-13741,188815081
9150,83722500
17646,311381316
-17555,308178025
11909,141824281
16755,280730025
3993,15944049
-11951,142826401
1433,2053489
17869,319301161
-971,942841
-3822,14607684
68,4624
-5607,31438449
-12929,167159041
-16802,282307204
10605,112466025
3512,12334144
6831,46662561
-13428,180311184
-3280,10758400
17345,300849025
17430,303804900
18264,333573696
-15405,237314025
-13797,190357209
15831,250620561
17743,314814049
5792,33547264
-903,815409
14621,213773641
-19733,389391289
18719,350400961
1748,3055504
-9199,84621601
5176,26790976
-5117,26183689
-18891,356869881
17606,309971236
19159,367067281
-4481,20079361
16006,256192036
11761,138321121
-19190,368256100
5551,30813601
5866,34409956
15557,242020249
18113,328080769
10500,110250000
9002,81036004
6223,38725729
5052,25522704
-15091,227738281
5059,25593481
16750,280562500
-14498,210192004
9416,88661056
-9930,98604900
-16598,275493604
18635,347263225
-7409,54893281
-14597,213072409
16224,263218176
-13671,186896241
9260,85747600
-3046,9278116
-3247,10543009
6279,39425841
5530,30580900
-3016,9096256
-15768,248629824
2065,4264225
1236,1527696
7939,63027721
18136,328914496
-11932,142372624
9552,91240704
-1917,3674889
498,248004
9836,96746896
-10328,106667584
16782,281635524
13650,186322500
13320,177422400
-16419,269583561
15640,244609600
7888,62220544
1690,2856100
-16537,273472369
-8439,71216721
12712,161594944
18978,360164484
3702,13704804
7818,61121124
15056,226683136
-5873,34492129
14097,198725409
2754,7584516
-16010,256320100
2740,7507600
-19698,388011204
-1605,2576025
-18243,332807049
-12362,152819044
7119,50680161
-10797,116575209
-10089,101787921
418,174724
-9161,83923921
-12801,163865601
-11871,140920641
17994,323784036
-8676,75272976
5558,30891364
1125,1265625
-2811,7901721
-3686,13586596
4882,23833924
6184,38241856
-12419,154231561
-1082,1170724
7637,58323769
-6361,40462321
427,182329
17560,308353600
-5344,28558336
11737,137757169
-13502,182304004
18672,348643584
-910,828100
-13956,194769936
13719,188210961
10293,105945849
15982,255424324
-6517,42471289
-1254,1572516
-19516,380874256
-6373,40615129
-6706,44970436
-6383,40742689
-18233,332442289
6089,37075921
9608,92313664
5134,26357956
-15967,254945089
-16757,280797049
-3163,10004569
18863,355812769
4835,23377225
-13618,185449924
-3692,13630864
-13169,173422561
19862,394499044
6375,40640625
-12994,168844036
-10814,116942596
-15396,237036816
8284,68624656
-9172,84125584
-17810,317196100
14669,215179561
3118,9721924
-6980,48720400
-19449,378263601
13004,169104016
10328,106667584
-17454,304642116
-17732,314423824
1707,2913849
10560,111513600
-11701,136913401
16457,270832849
15083,227496889
-17172,294877584
13800,190440000
13054,170406916
-8566,73376356
11915,141967225
3053,9320809
-17277,298494729
-8291,68740681
-2555,6528025
11704,136983616
14297,204404209
9830,96628900
7874,61999876
-8663,75047569
-6527,42601729
-3116,9709456
12910,166668100
-18823,354305329
-18104,327754816
12483,155825289
1147,1315609
-3662,13410244
-7167,51365889
11698,136843204
6795,46172025
-19721,388917841
9753,95121009
-816,665856
-19243,370293049
-292,85264
-18594,345736836
-14957,223711849
11998,143952004
6664,44408896
65,4225
15038,226141444
-8325,69305625
5082,25826724
5125,26265625
-18050,325802500
7009,49126081
19311,372914721
14286,204089796
16465,271096225
-9529,90801841
-19708,388405264
-1547,2393209
-4470,19980900
12836,164762896
-5393,29084449
-12891,166177881
-3066,9400356
13005,169130025
6976,48664576
-8044,64705936
14033,196925089
850,722500
-8783,77141089
-46,2116
10783,116273089
3345,11189025
-15716,246992656
-14662,214974244
11151,124344801
16274,264843076
5583,31169889
13797,190357209
18972,359936784
18171,330185241
6284,39488656
-802,643204
-14575,212430625
1311,1718721
17019,289646361
11466,131469156
15978,255296484
-17856,318836736
9029,81522841
11908,141800464
-527,277729
-18739,351150121
11124,123743376
2989,8934121
-12308,151486864
-2276,5180176
-2875,8265625
-18483,341621289
11282,127283524
-403,162409
7866,61873956
1481,2193361
11347,128754409
-6872,47224384
-7874,61999876
11777,138697729
9610,92352100
-11033,121727089
2865,8208225
19955,398202025
-10161,103245921
15779,248976841
-1729,2989441
-11507,132411049
15454,238826116
1444,2085136
827,683929
1549,2399401
6648,44195904
-5752,33085504
960,921600
-3950,15602500
-15892,252555664
-1333,1776889
-7611,57927321
-12159,147841281
12296,151191616
19335,373842225
-12059,145419481
8604,74028816
15254,232684516
-6950,48302500
-15096,227889216
7063,49885969
3644,13278736
14490,209960100
11904,141705216
-3678,13527684
17317,299878489
16494,272052036
7563,57198969
5684,32307856
-16387,268533769
-14076,198133776
10951,119924401
10822,117115684
2411,5812921
454,206116
-11322,128187684
-7896,62346816
9342,87272964
-1370,1876900
1117,1247689
-13891,192959881
11923,142157929
12421,154281241
-2995,8970025
-19090,364428100
-4537,20584369
9704,94167616
5018,25180324
-18424,339443776
-17128,293368384
-6978,48692484
7086,50211396
-4773,22781529
-15848,251159104
-10955,120012025
1366,1865956
2978,8868484
6827,46607929
11026,121572676
7809,60980481
4827,23299929
4460,19891600
-17696,313148416
10494,110124036
366,133956
8958,80245764
18792,353139264
5811,33767721
19393,376088449
9738,94828644
16936,286828096
7585,57532225
-15712,246866944
1070,1144900
-2766,7650756
13523,182871529
9181,84290761
-19553,382319809
2825,7980625
-15709,246772681
10203,104101209
1174,1378276
15658,245172964
12720,161798400
14027,196756729
-12055,145323025
-14380,206784400
7821,61168041
16253,264160009
14841,220255281
18513,342731169
18452,340476304
-12212,149132944
-6804,46294416
-19029,362102841
18107,327863449
17975,323100625
12562,157803844
17097,292307409
13464,181279296
-13360,178489600
11368,129231424
7458,55621764
7494,56160036
-16333,266766889
18379,337787641
1992,3968064
10128,102576384
-6397,40921609
12396,153660816
-7951,63218401
4661,21724921
-10946,119814916
-2374,5635876
18881,356492161
18782,352763524
-8174,66814276
-17144,293916736
3849,14814801
18348,336649104
19703,388208209
15730,247432900
-14938,223143844
9453,89359209
-14106,198979236
-661,436921
-12679,160757041
13617,185422689
12989,168714121
-1465,2146225
-15784,249134656
-8467,71690089
-12782,163379524
481,231361
18922,358042084
8043,64689849
12359,152744881
-11819,139688761
-1980,3920400
16196,262310416
6156,37896336
-8688,75481344
-19556,382437136
-4031,16248961
-5609,31460881
-10467,109558089
-12003,144072009
-11761,138321121
-2458,6041764
13210,174504100
-17936,321700096
-18520,342990400
-15027,225810729
-9312,86713344
6870,47196900
-9153,83777409
-16454,270734116
7935,62964225
15638,244547044
16826,283114276
-12762,162868644
17858,318908164
462,213444
16070,258244900
17339,300640921
-5819,33860761
-9569,91565761
-6571,43178041
9309,86657481
12159,147841281
15336,235192896
15335,235162225
-8018,64288324
15016,225480256
-10913,119093569
-3467,12020089
19450,378302500
-10340,106915600
9664,93392896
15487,239847169
-7730,59752900
-3118,9721924
-18768,352237824
-4631,21446161
-1480,2190400
11238,126292644
15599,243328801
19404,376515216
11153,124389409
16889,285238321
6346,40271716
-12228,149523984
5397,29127609
2158,4656964
7842,61496964
4000,16000000
-9819,96412761
7876,62031376
15387,236759769
-19260,370947600
12112,146700544
-4779,22838841
10913,119093569
15687,246081969
9715,94381225
19946,397842916
-19442,377991364
16216,262958656
4849,23512801
-13519,182763361
-14635,214183225
-8002,64032004
7811,61011721
-17987,323532169
-16525,273075625
11683,136492489
7788,60652944
520,270400
-7596,57699216
9078,82410084
4446,19766916
13900,193210000
-7826,61246276
-3171,10055241
-7974,63584676
4935,24354225
14130,199656900
18220,331968400
-8364,69956496
16433,270043489
-14652,214681104
10422,108618084
3754,14092516
3368,11343424
-7445,55428025
-18698,349615204
2333,5442889
-222,49284
4112,16908544
-6856,47004736
13705,187827025
-12604,158860816
2155,4644025
7828,61277584
-3634,13205956
15930,253764900
-15968,254977024
17793,316590849
1221,1490841
4615,21298225
-3814,14546596
-3884,15085456
-2952,8714304
3302,10903204
3791,14371681
8427,71014329
-7598,57729604
6044,36529936
-3236,10471696
-19554,382358916
19024,361912576
14603,213247609
17809,317160481
-13811,190743721
202,40804
-18297,334780209
-4664,21752896
-4880,23814400
40,1600
356,126736
-5228,27331984
-11400,129960000
6402,40985604
-13440,180633600
-4236,17943696
-18943,358837249
-4866,23677956
3481,12117361
19287,371988369
-1474,2172676
15385,236698225
12046,145106116
8405,70644025
16994,288796036
2708,7333264
727,528529
-2707,7327849
15867,251761689
-13754,189172516
6856,47004736
11079,122744241
-15487,239847169
-15531,241211961
18840,354945600
13409,179801281
11868,140849424
13630,185776900
-14736,217149696
17636,311028496
15283,233570089
-9339,87216921
-10232,104693824
19329,373610241
16333,266766889
18303,334999809
-9752,95101504
13560,183873600
-7627,58171129
-6624,43877376
8541,72948681
17916,320983056
2282,5207524
11132,123921424
-3857,14876449
-11520,132710400
-6296,39639616
15367,236144689
887,786769
3256,10601536
19029,362102841
16863,284360769
598,357604
14571,212314041
3594,12916836
18205,331422025
10610,112572100
-16427,269846329
15027,225810729
11222,125933284
-5928,35141184
-19132,366033424
-5200,27040000
-14865,220968225
-15491,239971081
-15569,242393761
-11326,128278276
-7618,58033924
-5793,33558849
390,152100
18787,352951369
-14997,224910009
14874,221235876
-7802,60871204
-18262,333500644
17493,306005049
-8189,67059721
-11172,124813584
-16556,274101136
-16212,262828944
-11299,127667401
-19527,381303729
-11983,143592289
5848,34199104
-7838,61434244
1252,1567504
16062,257987844
-17739,314672121
1328,1763584
-16795,282072025
-6583,43335889
-14192,201412864
-2752,7573504
-14940,223203600
-15146,229401316
-1508,2274064
8511,72437121
3844,14776336
3842,14760964
10089,101787921
-3389,11485321
2141,4583881
-3258,10614564
-17248,297493504
-10778,116165284
711,505521
-5431,29495761
5267,27741289
15602,243422404
-2577,6640929
-3411,11634921
15584,242861056
-7586,57547396
-18929,358307041
11411,130210921
13474,181548676
-16158,261080964
-10751,115584001
-13556,183765136
-14592,212926464
-8144,66324736
2026,4104676
6168,38044224
11876,141039376
8204,67305616
-17580,309056400
3841,14753281
-15564,242238096
18783,352801089
-13060,170563600
-603,363609
-5879,34562641
6702,44916804
17538,307581444
5431,29495761
11471,131583841
16736,280093696
-3982,15856324
-12581,158281561
19299,372451401
11030,121660900
-11861,140683321
-7093,50310649
17155,294294025
-19700,388090000
1281,1640961
-12450,155002500
9081,82464561
19419,377097561
16848,283855104
13193,174055249
-17147,294019609
-10446,109118916
6678,44595684
11780,138768400
-18453,340513209
6252,39087504
19436,377758096
-15520,240870400
-10962,120165444
-625,390625
-18108,327899664
-6113,37368769
-1124,1263376
-18643,347561449
2647,7006609
-10987,120714169
2529,6395841
-7069,49970761
6132,37601424
-18699,349652601
-3141,9865881
15209,231313681
6450,41602500
-416,173056
9180,84272400
